id,X,Y,pososto,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,AVI,BI,DVI,EVI,IPVI,NDVI,NDWI,RENDVI,RVI,SI,forest_h,aspect,elevation,slope,lai,MAES_Name,land_cover
53262054,21.92373147,40.87053904,100,0.1825,0.07825,0.02115,0.044025,0.0244,0.085875,0.28055,0.350975,0.363025,0.38195,0.4931408,-1.2661627,0.338625,0.6267103,0.937012,0.874024,-0.7837098,0.1282562,14.9151299,0.9700886,19.5,118.1566467,1104,16.2512732,2.2556379,Temperate deciduous forests,forest
52922012,21.45659491,40.54298124,51,0.2314,0.108425,0.03285,0.06725,0.03795,0.1157,0.354,0.43775,0.43865,0.469175,0.5522183,-1.0147379,0.4007,0.7032332,0.9196779,0.8393559,-0.731873,0.1042395,11.8363054,0.9538615,7.5,178.1940136,1004,22.7585926,2.5324975,Temperate deciduous forests,forest
52701948,21.09945822,40.00043038,93,0.2136,0.09305,0.01995,0.048725,0.0218,0.0948,0.3502,0.44665,0.446625,0.488,0.5695462,-1.2760426,0.424825,0.7417184,0.9528611,0.9057223,-0.8000379,0.1177026,20.5167809,0.9697497,16,94.7509308,1609.5,20.439971,2.6717373,Temperate deciduous forests,forest
52681954,21.08564723,40.05673515,70,0.2412625,0.14565,0.028675,0.0577625,0.0449,0.125625,0.2871875,0.346475,0.3757375,0.375425,0.4899857,-0.7499489,0.3308375,0.5774182,0.8898743,0.7797486,-0.7289954,0.1377605,10.0123906,0.9561325,1,65.2776976,1752.5,16.4088988,2.077299,Temperate deciduous forests,mixed
53322032,21.9563052,40.66577857,63,0.167825,0.070125,0.0188375,0.0365,0.01965,0.071775,0.260275,0.332925,0.3535875,0.37125,0.4871932,-1.4256872,0.3339375,0.6271995,0.947401,0.894802,-0.8133123,0.1513829,18.0422935,0.9749689,18.5,98.8411274,1354.75,9.6615018,2.2574077,Temperate deciduous forests,forest
53382030,22.0228719,40.63937763,100,0.1950875,0.0816625,0.0273625,0.050825,0.0249625,0.0844875,0.3150125,0.388325,0.387925,0.4128375,0.5158426,-1.2520901,0.3629625,0.6809479,0.9395489,0.8790977,-0.7684096,0.1038032,15.5467954,0.9655455,10.75,44.0155373,868.25,12.9819562,2.4518695,Temperate deciduous forests,forest
52842020,21.3762944,40.62531029,22,0.2047625,0.09575,0.02755,0.0594,0.037025,0.1050875,0.2925375,0.3630125,0.3867,0.4004,0.503906,-1.0535145,0.349675,0.6178448,0.9065516,0.8131031,-0.7233919,0.1364582,11.8420612,0.9585772,5.75,241.6879501,1595,6.9633138,2.2235624,Temperate deciduous forests,mixed
53581980,22.16964295,40.16460095,88,0.188925,0.081875,0.02105,0.045075,0.0215,0.0748,0.296625,0.379075,0.40975,0.4186,0.5377149,-1.4046315,0.38825,0.7025975,0.9501011,0.9002022,-0.8021094,0.1599058,19.0792818,0.9707249,19.5,97.6539993,1475,17.5917456,2.5301978,Temperate deciduous forests,forest
52822024,21.35942613,40.66374769,63,0.219425,0.1113125,0.02925,0.0562625,0.042475,0.1033125,0.2898875,0.3534625,0.364825,0.3870625,0.482663,-0.8499614,0.32235,0.5751837,0.8953825,0.790765,-0.7322666,0.1149152,8.7682177,0.9572728,4,180.8255692,1392.5,24.9686298,2.0692144,Temperate deciduous forests,forest
54122118,23.04817629,41.31252283,100,0.197275,0.09045,0.0276125,0.0513375,0.0299875,0.102425,0.2949625,0.362375,0.3654625,0.4000125,0.490384,-1.1012048,0.335475,0.6236825,0.9233989,0.8467979,-0.7533039,0.1019197,12.1294444,0.9636248,19,233.7554626,1025,28.7111473,2.2446835,Temperate deciduous forests,forest
55022090,24.04819647,40.91869668,95,0.1777125,0.0789125,0.0237375,0.0428,0.0262125,0.082425,0.28125,0.3530875,0.366625,0.389875,0.4950964,-1.3261023,0.3404125,0.6318755,0.9332756,0.8665511,-0.790893,0.1327944,14.1143668,0.969046,25,253.0697136,1167.75,29.0137582,2.2743255,Temperate deciduous forests,forest
54562122,23.57320324,41.27827868,67,0.184675,0.08725,0.029625,0.053625,0.033625,0.09735,0.28185,0.3466,0.3594,0.37525,0.4835693,-1.1780717,0.325775,0.6081859,0.9143836,0.8287672,-0.740227,0.1207034,10.8298342,0.9609832,11.75,332.4947357,1268.5,13.7330847,2.1886166,Temperate deciduous forests,forest
55742146,25.00759407,41.29008928,40,0.2150875,0.096275,0.024925,0.0444375,0.0256875,0.0784375,0.2938625,0.3750875,0.3782125,0.4108625,0.5062298,-1.029474,0.352525,0.6545858,0.9363064,0.8726129,-0.7894992,0.1266246,14.8670077,0.9682734,21.3333333,24.1645603,504,21.3788195,2.3564915,Temperate deciduous forests,forest
54542116,23.53794121,41.22824044,47,0.169675,0.0875,0.0311875,0.05235,0.0442625,0.09385,0.2193375,0.2573625,0.2866875,0.287575,0.4048393,-0.9764691,0.242425,0.4597465,0.8666445,0.7332891,-0.6913964,0.1329608,6.8070456,0.9573592,6,168.2506676,1421.75,31.6827087,1.6515628,Temperate deciduous forests,shrubland
53322084,22.04580809,41.12946354,93,0.168125,0.070925,0.0212625,0.0382375,0.0206875,0.0676,0.265375,0.346275,0.359225,0.3775625,0.4912677,-1.4404324,0.3385375,0.6378344,0.9453234,0.8906468,-0.8072315,0.147697,17.354538,0.9732359,23,284.7106476,1426.75,12.5550761,2.2958847,Temperate deciduous forests,forest
53302032,21.93297077,40.66862183,78,0.2017,0.0876625,0.02215,0.049625,0.0254125,0.0926875,0.308,0.3839875,0.40095,0.416475,0.5273948,-1.2123534,0.3755375,0.6766185,0.9403246,0.8806493,-0.779641,0.1312621,15.8211694,0.9675259,23.25,285.7242889,1494.5,11.9022646,2.4362056,Temperate deciduous forests,forest
54802054,23.72048491,40.63553931,84,0.177875,0.07235,0.0265,0.04685,0.024575,0.08235,0.316525,0.41265,0.4072,0.4488,0.5323395,-1.4988719,0.382625,0.7021545,0.943038,0.8860761,-0.7940948,0.1222241,16.5793076,0.9673024,13.75,27.7937756,622,28.7653103,2.5285948,Temperate deciduous forests,forest
52801932,21.19002639,39.84407127,96,0.1945375,0.09,0.0219625,0.046,0.0263625,0.085,0.2968125,0.3699875,0.35405,0.4004625,0.4815111,-1.108308,0.3276875,0.6044208,0.9271367,0.8542734,-0.7637181,0.0818945,14.32866,0.9685003,3.75,133.1081772,1651,24.1693897,2.1749944,Temperate deciduous forests,forest
53322076,22.03192022,41.0581497,100,0.2058,0.09095,0.0263,0.05385,0.02845,0.09955,0.30805,0.3809,0.39425,0.40365,0.5193697,-1.141433,0.3658,0.6686478,0.9327661,0.8655322,-0.7597352,0.1226471,13.9114482,0.9637177,12,25.3530507,945,21.6508307,2.4073678,Temperate deciduous forests,forest
52782024,21.31271647,40.66914567,100,0.22215,0.0999,0.02745,0.06215,0.032875,0.118075,0.3487,0.428125,0.4528,0.470125,0.5685934,-1.1476599,0.419925,0.7267809,0.9323452,0.8646903,-0.7587666,0.1296208,13.810245,0.9590522,20,299.0911942,1385.25,18.6303265,2.6176933,Temperate deciduous forests,forest
55382120,24.53054638,41.12333955,100,0.245025,0.111025,0.0257,0.056175,0.03695,0.1098,0.3454,0.422775,0.44565,0.462275,0.5595939,-0.9200585,0.4087,0.6928477,0.9232157,0.8464315,-0.7755681,0.1268579,12.2887604,0.9603071,23.75,262.5082703,1005.25,21.6621799,2.4949229,Temperate deciduous forests,forest
52702026,21.2224771,40.6977459,86,0.179925,0.08935,0.02105,0.04135,0.028575,0.08715,0.23785,0.298375,0.31615,0.328325,0.4451756,-1.0806566,0.287575,0.5405951,0.9168589,0.8337179,-0.7682994,0.141796,11.4309138,0.9696378,9.25,102.3665352,1677.5,14.7602015,1.944073,Temperate deciduous forests,forest
54702126,23.74559059,41.29099951,88,0.17355,0.077675,0.024025,0.0448,0.0251,0.082475,0.250075,0.304425,0.30895,0.335475,0.4400641,-1.1413984,0.28385,0.5537757,0.9249795,0.849959,-0.7473317,0.1042271,12.4060192,0.9686431,5.75,139.1664581,1065,7.6091187,1.9917604,Temperate deciduous forests,forest
53641826,21.98186509,38.78069327,83,0.1538,0.06695,0.0161,0.0334,0.01735,0.060375,0.237725,0.3057,0.3221,0.340025,0.4579105,-1.4627841,0.30475,0.5821618,0.9486789,0.8973578,-0.8113404,0.1475613,18.5272832,0.9776845,23.75,34.5236487,1330,12.6658585,2.0944614,Temperate deciduous forests,forest
53801978,22.42065238,40.11461656,84,0.213,0.10155,0.0347,0.0625625,0.032775,0.104475,0.325775,0.38325,0.386075,0.408025,0.5082476,-1.0397541,0.3533,0.6661287,0.9219587,0.8439175,-0.7229566,0.081809,11.8283014,0.9565507,20,53.5678549,1458.5,36.8855476,2.3982535,Temperate deciduous forests,forest
55162150,24.33518026,41.42682148,86,0.1966,0.0856,0.0159,0.0325,0.01915,0.0717,0.2579,0.336275,0.3705,0.390825,0.5034433,-1.1884915,0.35135,0.6427173,0.9508938,0.9017876,-0.8390314,0.1787787,19.3737569,0.9774564,26,197.7368622,1245,12.701036,2.3135512,Temperate deciduous forests,forest
