id,X,Y,pososto,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,AVI,BI,DVI,EVI,IPVI,NDVI,NDWI,RENDVI,RVI,SI,forest_h,aspect,elevation,slope,lai,MAES_Name,land_cover
52401870,20.63663397,39.34083276,33,0.19465,0.113675,0.0417,0.06085,0.0599,0.0889,0.1808,0.215875,0.2372,0.239075,0.3398857,-0.570279,0.1773,0.3446897,0.8020603,0.6041206,-0.5984159,0.1308651,4.1071088,0.9458076,7.75,273.6724091,172.5,27.2420368,1.2352872,Mediterranean sclerophyllous forests,shrubland
53261836,21.56640667,38.92314978,70,0.1629125,0.0742375,0.0352,0.0553375,0.0348,0.0943625,0.2643875,0.3183875,0.3158875,0.3442375,0.4408457,-1.2293333,0.2810875,0.5573352,0.9008213,0.8016426,-0.7019803,0.0888046,9.1056695,0.958172,19.25,322.5528259,802.5,29.2786217,2.0046386,Mediterranean sclerophyllous forests,forest
55041698,23.33682497,37.42755648,76,0.23295,0.152875,0.047875,0.076475,0.079975,0.1328,0.208425,0.231125,0.24305,0.2552,0.3316034,-0.3261444,0.163075,0.2989265,0.7524959,0.5049918,-0.5214976,0.0767421,3.0420617,0.9317814,6,232.4385567,170.5,18.791918,1.0697162,Mediterranean sclerophyllous forests,shrubland
53881840,22.27711675,38.87131815,73,0.1635,0.0778,0.0287125,0.056475,0.036575,0.10535,0.283925,0.330475,0.324225,0.352625,0.4478425,-1.2142025,0.28765,0.5412765,0.8986542,0.7973083,-0.7033199,0.0660533,8.9076865,0.9593404,7.75,161.5450935,470.5,27.1222932,1.9465382,Mediterranean sclerophyllous forests,shrubland
54601654,22.77484912,37.10218681,94,0.17225,0.10545,0.029425,0.050425,0.04115,0.08755,0.19345,0.22455,0.2326,0.2437,0.3494466,-0.7548922,0.19145,0.3801807,0.8502932,0.7005863,-0.6440761,0.0916637,5.8058696,0.9596276,5.5,126.0919151,842,21.7372665,1.3636939,Mediterranean sclerophyllous forests,shrubland
53861604,21.87879041,36.76198696,96,0.1479,0.0715625,0.022,0.0448,0.0319625,0.0858625,0.2013875,0.2327125,0.24805,0.259175,0.3728338,-1.051826,0.2160875,0.4234996,0.88562,0.7712399,-0.6935996,0.1032684,7.7667292,0.9670339,6.5,199.6597824,418.5,19.9775543,1.5204214,Mediterranean sclerophyllous forests,shrubland
53381846,21.71872681,38.99604264,70,0.2323,0.122175,0.0369,0.069775,0.0391125,0.1178375,0.284475,0.3291125,0.3975875,0.375525,0.5085735,-0.8911823,0.358475,0.6447886,0.9040699,0.8081398,-0.6889607,0.1616873,9.9905057,0.9512719,11.6666667,341.6483917,508.5,24.7174473,2.3210452,Mediterranean sclerophyllous forests,forest
54521648,22.67655425,37.06052605,96,0.212975,0.11695,0.04305,0.0726,0.064925,0.123325,0.280975,0.328175,0.3617,0.3585,0.4639247,-0.7833767,0.296775,0.5187555,0.8517085,0.703417,-0.6706857,0.1254273,6.0078199,0.9397188,9.75,258.3621521,935,29.6945086,1.8650574,Mediterranean sclerophyllous forests,shrubland
54841806,23.30351894,38.42250774,89,0.244675,0.158675,0.05245,0.0763,0.076525,0.12155,0.20695,0.23235,0.24165,0.260275,0.3326887,-0.3000344,0.165125,0.3156471,0.7596203,0.5192407,-0.520178,0.0771073,3.1637135,0.9315066,5,345.3939819,170.75,20.0193219,1.1302114,Mediterranean sclerophyllous forests,shrubland
55581738,24.00848171,37.69708516,70,0.2811,0.214425,0.066125,0.0921625,0.1128,0.14845,0.1816625,0.198125,0.2072,0.2188625,0.2585924,-0.0271514,0.0944,0.1704082,0.6492175,0.2984351,-0.3863492,0.0655817,1.8613206,0.9094316,0,278.403183,92.75,14.59798,0.6047367,Mediterranean sclerophyllous forests,forest
54641662,22.83235053,37.16768592,36,0.272475,0.207275,0.069575,0.1019625,0.12965,0.1620125,0.2063,0.223875,0.23065,0.241375,0.2726169,-0.0442444,0.101,0.1698427,0.6402728,0.2805455,-0.3870489,0.0557544,1.7813518,0.8992692,0,179.1459541,385.5,35.7813578,0.6026908,Mediterranean sclerophyllous forests,shrubland
53621730,21.80653643,37.92457719,74,0.14345,0.0819,0.028425,0.047475,0.042425,0.0782,0.187125,0.224675,0.22425,0.24455,0.3390261,-0.9212636,0.181825,0.35927,0.8442816,0.6885631,-0.6548316,0.0893078,5.7167738,0.9605232,7.25,161.714222,1045.75,23.6497231,1.2880388,Mediterranean sclerophyllous forests,shrubland
55081700,23.38470047,37.43910078,54,0.2284,0.1481,0.0539,0.0824,0.084575,0.138825,0.217075,0.239075,0.2466,0.25795,0.3317717,-0.3480706,0.162025,0.2999157,0.7443338,0.4886675,-0.4985232,0.0640863,2.921771,0.9262698,5.75,167.3249969,185,24.9186001,1.0732951,Mediterranean sclerophyllous forests,shrubland
54001746,22.25778797,38.01369847,85,0.17475,0.07855,0.021475,0.04575,0.0222,0.091125,0.305925,0.371875,0.37965,0.3975,0.5095848,-1.4504514,0.35745,0.6602134,0.9446631,0.8893262,-0.7849184,0.1058491,17.2030878,0.9701247,17,13.4484625,1027.75,16.2480681,2.376852,Mediterranean sclerophyllous forests,forest
53241780,21.45673004,38.42460632,96,0.139475,0.0657,0.02395,0.04625,0.030575,0.08445,0.203725,0.237275,0.23335,0.25705,0.3578825,-1.0885018,0.202775,0.4096357,0.8839615,0.7679231,-0.6689592,0.0679808,7.6702428,0.9663624,10.75,121.0872765,290.75,17.001843,1.4702618,Mediterranean sclerophyllous forests,shrubland
53761732,21.96646785,37.92280711,96,0.138125,0.071075,0.017925,0.0402,0.0292,0.073375,0.19255,0.22505,0.23445,0.245825,0.3600196,-1.1074772,0.20525,0.4026418,0.8892992,0.7785984,-0.7070507,0.0979218,8.4636868,0.9708474,6,122.527523,910,25.6469851,1.4449581,Mediterranean sclerophyllous forests,shrubland
53661648,21.72474343,37.18433902,88,0.184675,0.1056,0.0321625,0.0501375,0.0419375,0.0913375,0.1984625,0.237875,0.2562,0.2661375,0.3745054,-0.7584057,0.2142625,0.4228347,0.8603048,0.7206097,-0.6735898,0.1266445,6.3857466,0.9585585,8.75,94.7832288,1025.5,9.1341612,1.5180159,Mediterranean sclerophyllous forests,shrubland
53301782,21.5275374,38.43435207,96,0.1508,0.072225,0.0232,0.047925,0.02945,0.090625,0.209325,0.237375,0.23955,0.2569,0.3655112,-1.0169724,0.2101,0.4228788,0.8904074,0.7808147,-0.6663871,0.0672049,8.1898632,0.9664175,13,87.9735832,315.5,13.9664834,1.5181756,Mediterranean sclerophyllous forests,shrubland
53641648,21.70257405,37.18710427,94,0.20115,0.1122,0.035475,0.0556,0.043975,0.0956,0.22465,0.258325,0.25955,0.28385,0.3763875,-0.6638443,0.215575,0.4280449,0.8559415,0.711883,-0.6480455,0.0702089,5.9690303,0.9549467,8.25,258.4889069,1051,37.1701717,1.5368664,Mediterranean sclerophyllous forests,shrubland
54901620,23.04911024,36.75245062,92,0.220925,0.1480375,0.05185,0.0750125,0.069275,0.119925,0.1989375,0.2177625,0.2299,0.243075,0.3250991,-0.3996846,0.160625,0.3196258,0.7686869,0.5373737,-0.5083125,0.0722447,3.3373744,0.9345687,4.25,225.7132568,140,32.9889679,1.1446062,Mediterranean sclerophyllous forests,shrubland
52361940,20.69413445,39.97287619,87,0.147275,0.0725,0.0199,0.043,0.027175,0.081425,0.2073,0.244725,0.25945,0.270775,0.3884294,-1.1759615,0.232275,0.4561893,0.9052216,0.8104431,-0.7155503,0.1117562,9.8401985,0.969926,6.5,166.4266777,946.75,15.1088953,1.638693,Mediterranean sclerophyllous forests,forest
54541650,22.70193708,37.07542437,96,0.1440625,0.079325,0.0199,0.043375,0.031975,0.0827875,0.190475,0.22455,0.236175,0.24435,0.3599782,-1.0320847,0.2042,0.399403,0.8826315,0.765263,-0.6912929,0.1068711,7.8445145,0.9682004,8,189.5075455,1010,15.9306438,1.4332401,Mediterranean sclerophyllous forests,shrubland
54901624,23.05580409,36.78821792,57,0.2021125,0.1309125,0.04945,0.0734625,0.071375,0.11455,0.1909375,0.2111875,0.218425,0.2311375,0.3099462,-0.4388672,0.14705,0.2882184,0.7542358,0.5084716,-0.4973596,0.0670573,3.1218202,0.9351724,5.25,47.9738483,412.75,23.4476168,1.0309741,Mediterranean sclerophyllous forests,shrubland
55641802,24.19496949,38.2567966,94,0.180725,0.105775,0.042975,0.07035,0.0668125,0.1214,0.2396125,0.2736375,0.281075,0.2980875,0.3763804,-0.8184204,0.2142625,0.3863212,0.8185753,0.6371506,-0.6095509,0.0774193,6.7787986,0.9398623,8,273.1657867,268.5,23.4361963,1.38591,Mediterranean sclerophyllous forests,forest
53861744,22.0976302,38.0159673,45,0.21405,0.14555,0.038,0.06795,0.075975,0.11965,0.19425,0.2161,0.2188,0.2376,0.3057981,-0.35185,0.142825,0.2594682,0.7480292,0.4960584,-0.5326499,0.0585656,3.2918025,0.9391965,6.25,31.0839381,941.75,12.2557824,0.9269561,Mediterranean sclerophyllous forests,shrubland
52621846,20.85278808,39.09774575,96,0.3432,0.24115,0.07405,0.100675,0.11895,0.1611,0.20865,0.23245,0.24745,0.26405,0.3035103,0.0878617,0.1285,0.2285613,0.6753848,0.3507695,-0.4215706,0.0848987,2.0879681,0.9019198,0,58.1656456,79,31.5413818,0.8151349,Mediterranean sclerophyllous forests,shrubland
53701602,21.69947296,36.76629135,94,0.20565,0.1105,0.032175,0.057925,0.05135,0.10805,0.21815,0.24775,0.264,0.2791,0.376174,-0.6007041,0.21265,0.3996588,0.8374,0.6748,-0.6402145,0.0949261,5.210722,0.9527863,4.5,88.8887444,147,5.2774777,1.4341655,Mediterranean sclerophyllous forests,shrubland
54081808,22.45007989,38.55617756,20,0.257525,0.196775,0.0704125,0.0976125,0.1199,0.155775,0.210675,0.2307,0.2466,0.2478375,0.3005371,-0.144694,0.1267,0.2203417,0.6725107,0.3450213,-0.4312532,0.0775861,2.0774966,0.9037888,0,280.6969299,957.25,26.2715187,0.7853963,Mediterranean sclerophyllous forests,shrubland
54481674,22.67500154,37.29907626,82,0.193175,0.09765,0.0252,0.05605,0.0363,0.106125,0.262675,0.3047,0.31035,0.3285,0.4342373,-0.9050685,0.27405,0.5118116,0.89498,0.78996,-0.693506,0.0831787,8.9236408,0.9607292,7.5,300.5104294,430.25,19.9102845,1.8399342,Mediterranean sclerophyllous forests,shrubland
53941736,22.17439817,37.93291492,50,0.2418,0.183025,0.072775,0.096425,0.10825,0.12755,0.19015,0.2126,0.2216,0.23815,0.2810034,-0.1982716,0.11335,0.2142274,0.6745106,0.3490211,-0.3969263,0.0765295,2.1201513,0.9073913,4,214.8095398,720,25.6732163,0.7632749,Mediterranean sclerophyllous forests,shrubland
53901758,22.1650647,38.13546568,26,0.3299,0.2288,0.0934,0.1264125,0.1494875,0.203125,0.271125,0.29685,0.3078,0.3248375,0.3432067,0.0339355,0.1583125,0.2703434,0.6877216,0.3754431,-0.4359187,0.0635708,2.3876583,0.8765091,3.75,81.2043819,721.75,60.758584,0.9663023,Mediterranean sclerophyllous forests,shrubland
54181644,22.29424354,37.07480393,92,0.196275,0.1172,0.04235,0.06535,0.057125,0.1048,0.227025,0.266275,0.27565,0.29345,0.3843718,-0.6872973,0.218525,0.4199544,0.8283751,0.6567501,-0.6169282,0.0967092,4.8371989,0.94501,4.75,102.4645824,925.5,47.652853,1.5075951,Mediterranean sclerophyllous forests,shrubland
53261838,21.56955163,38.94104408,72,0.200125,0.10705,0.040175,0.0662625,0.0507875,0.1186375,0.2571875,0.3006875,0.3078125,0.3263375,0.4215053,-0.8160438,0.257025,0.4907832,0.8594742,0.7189483,-0.6455722,0.0889538,6.5982018,0.9475222,12,257.6255798,610.5,28.2258472,1.7638536,Mediterranean sclerophyllous forests,forest
54581658,22.75934191,37.14097377,80,0.2092125,0.142225,0.0509125,0.0782375,0.080975,0.1152125,0.2199375,0.2512625,0.2651,0.2745125,0.3534883,-0.5536747,0.184125,0.3425103,0.7796094,0.5592187,-0.5566358,0.092391,4.5958402,0.9298144,4.25,93.3083568,793.75,32.3587766,1.2274022,Mediterranean sclerophyllous forests,shrubland
53601760,21.83116478,38.19593957,90,0.1655,0.088075,0.02585,0.053925,0.042175,0.09335,0.213225,0.2505,0.25675,0.27435,0.3749934,-0.8770804,0.214575,0.4078838,0.8604025,0.720805,-0.6546981,0.0925553,6.4997573,0.9592783,8,166.2488251,972.5,27.3986921,1.4639236,Mediterranean sclerophyllous forests,shrubland
54501652,22.66099879,37.09930042,86,0.136775,0.065125,0.018225,0.038075,0.0266,0.07065,0.194975,0.235325,0.23905,0.256975,0.3663331,-1.1634226,0.21245,0.4196545,0.8983805,0.796761,-0.7232722,0.099484,9.1497885,0.9723312,4.5,192.5354843,930.75,12.2804303,1.5065098,Mediterranean sclerophyllous forests,shrubland
54601656,22.77815545,37.12007394,72,0.21615,0.14015,0.037125,0.059875,0.0505,0.09785,0.204875,0.2374,0.2548,0.260975,0.3659238,-0.5615144,0.2043,0.3981543,0.8323338,0.6646676,-0.6153724,0.1079593,5.5888171,0.9507835,6.75,56.4209042,722,38.8176365,1.4287222,Mediterranean sclerophyllous forests,shrubland
53281784,21.50804848,38.45498688,96,0.16625,0.085375,0.029,0.049725,0.0362,0.0905,0.210175,0.2456,0.25595,0.264475,0.3777816,-0.9394193,0.21975,0.4369968,0.8775268,0.7550535,-0.6759939,0.0959538,7.6921786,0.9616502,9,92.0517206,349.75,9.4620994,1.5692545,Mediterranean sclerophyllous forests,shrubland
53241782,21.45980354,38.44251656,79,0.18295,0.08395,0.0335,0.059575,0.041675,0.1007,0.26255,0.30835,0.3184,0.3338,0.4384305,-1.0171554,0.276725,0.5260056,0.8872383,0.7744765,-0.6864711,0.0950234,8.5749213,0.955013,7.25,138.8730392,356.5,8.7122135,1.8912882,Mediterranean sclerophyllous forests,forest
